test_index,feasible,recourse_band,original_score_band,solver_status,solver_family,original_score,new_score,score_gap_to_threshold,total_cost,changed_features,validity_reconstructed_score,validity_passes_threshold,validity_margin_below_threshold
1353,True,feasible,high_risk,gurobi:Optimal|refined_6,gurobi,0.6053909063339233,0.41932517290115356,-0.000674827098846531,0.5571158527819124,"{""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.02699999999999969, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.05131889622869809}",0.41932517290115356,True,0.000674827098846531
1354,False,infeasible,very_high_risk,gurobi:Optimal|refined_32,gurobi,0.6711755394935608,0.6078484654426575,0.18784846544265738,0.29965473821237465,"{""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.049999999999998934, ""MSinceMostRecentDelq"": 0.04879518072289146, ""PercentInstallTrades"": -0.040000000000000036, ""MSinceMostRecentInqexcl7days"": 0.004870338891582615, ""PercentTradesWBalance"": -0.07500000000000007}",0.6078484654426575,False,-0.18784846544265738
1355,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8704249858856201,0.727985680103302,0.3079856801033019,0.26440360828252996,"{""MSinceMostRecentDelq"": 0.0487951807228916, ""MSinceMostRecentInqexcl7days"": 0.12000000000000005, ""NetFractionRevolvingBurden"": -0.01976293103448279, ""NumRevolvingTradesWBalance"": -0.06749999999999991, ""PercentTradesWBalance"": -0.07500000000000007}",0.727985680103302,False,-0.3079856801033019
1356,False,infeasible,very_high_risk,gurobi:Optimal|refined_32,gurobi,0.7224021553993225,0.44644656777381897,0.026446567773818874,0.8480305853303511,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentDelq"": 0.08783132530120483, ""NumTotalTrades"": 0.0969230769230768, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.013341764999262904, ""PercentTradesWBalance"": -0.2550000000000002}",0.44644656777381897,False,-0.026446567773818874
1360,True,feasible,very_high_risk,gurobi:Optimal|refined_5,gurobi,0.6780075430870056,0.417437881231308,-0.002562118768692112,0.7656376092302603,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.08263751785605544, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.015151515151515152, ""NetFractionRevolvingBurden"": -0.09051724137931035}",0.417437881231308,True,0.002562118768692112
1363,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.734231173992157,0.39721494913101196,-0.022785050868988133,0.7040368464036822,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.1848101265822785, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.16118251849850124}",0.39721494913101196,True,0.022785050868988133
1365,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.7570382952690125,0.5609206557273865,0.14092065572738638,0.14228933789183545,"{""PercentTradesNeverDelq"": 0.05999999999999994, ""PercentInstallTrades"": -0.020000000000000018, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004}",0.5609206557273865,False,-0.14092065572738638
1367,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.4730331599712372,0.24471792578697205,-0.17528207421302805,0.36386756345580895,"{""ExternalRiskEstimate"": 0.03167234637587868, ""NumSatisfactoryTrades"": 0.18481012658227852, ""MSinceMostRecentInqexcl7days"": 0.2}",0.24471792578697205,True,0.17528207421302805
1368,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.7410883903503418,0.3198167681694031,-0.10018323183059702,1.154674236461712,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.1848101265822785, ""PercentTradesNeverDelq"": 0.10999999999999999, ""PercentInstallTrades"": -0.14108430810084882, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.030303030303030304, ""NetFractionRevolvingBurden"": -0.1810344827586207, ""NumBank2NatlTradesWHighUtilization"": -0.05555555555555555}",0.3198167681694031,True,0.10018323183059702
1369,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.7965841889381409,0.38830551505088806,-0.031694484949112034,1.671584371069357,"{""ExternalRiskEstimate"": 0.07475409836065572, ""MSinceMostRecentTradeOpen"": -0.0391644908616188, ""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.16000000000000003, ""PercentInstallTrades"": -0.2, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumRevolvingTradesWBalance"": -0.16875, ""NumBank2NatlTradesWHighUtilization"": -0.16666666666666666, ""InstallBurdenPerTrade"": -0.11253460687321076}",0.38830551505088806,True,0.031694484949112034
1371,True,feasible,high_risk,gurobi:Optimal,gurobi,0.5304129719734192,0.3521556556224823,-0.0678443443775178,0.20866166422797766,"{""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentInqexcl7days"": 0.0981648821762102}",0.3521556556224823,True,0.0678443443775178
1372,True,feasible,high_risk,gurobi:Optimal,gurobi,0.5985612273216248,0.3619026839733124,-0.05809731602668772,0.5609587872702931,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.014954147661792568}",0.3619026839733124,True,0.05809731602668772
1373,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9132416248321533,0.8200911283493042,0.4000911283493041,0.27324101108204635,"{""MSinceMostRecentDelq"": 0.0487951807228916, ""PercentInstallTrades"": -0.06000000000000005, ""MSinceMostRecentInqexcl7days"": 0.12000000000000005, ""NumRevolvingTradesWBalance"": -0.0390625, ""NumBank2NatlTradesWHighUtilization"": -0.05833333333333332}",0.8200911283493042,False,-0.4000911283493041
1375,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.6691421866416931,0.392719566822052,-0.027280433177948094,1.0375328597513258,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentInstallTrades"": -0.19999999999999998, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.015151515151515152, ""NetFractionRevolvingBurden"": -0.15517241379310345, ""InstallBurdenPerTrade"": -0.15431745078922432}",0.392719566822052,True,0.027280433177948094
1376,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.48150479793548584,0.3706490695476532,-0.0493509304523469,0.32927002240897596,"{""ExternalRiskEstimate"": 0.06464186487010248, ""NumSatisfactoryTrades"": 0.18481012658227847}",0.3706490695476532,True,0.0493509304523469
1377,True,feasible,high_risk,gurobi:Optimal|refined_7,gurobi,0.5500273704528809,0.40768370032310486,-0.012316299676895237,0.20746726485363265,"{""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentInqexcl7days"": 0.09630164231250973}",0.40768370032310486,True,0.012316299676895237
1378,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.7891073226928711,0.40215522050857544,-0.017844779491424656,1.4371525298264973,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.19999999999999996, ""PercentInstallTrades"": -0.2, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.015151515151515152, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumRevolvingTradesWBalance"": -0.10803308850974752, ""NumBank2NatlTradesWHighUtilization"": -0.1111111111111111}",0.40215522050857544,True,0.017844779491424656
1379,True,feasible,near_threshold,gurobi:Optimal,gurobi,0.4292704164981842,0.3946397006511688,-0.025360299348831272,0.10214726248010086,"{""NumSatisfactoryTrades"": 0.12953573637137294}",0.3946397006511688,True,0.025360299348831272
1381,True,feasible,high_risk,gurobi:Optimal|refined_13,gurobi,0.6126360297203064,0.4160926043987274,-0.0039073956012726785,0.6979217296945135,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.1170000000000001, ""MSinceMostRecentInqexcl7days"": 0.19999999999999996, ""NetFractionRevolvingBurden"": -0.07143846356253969}",0.4160926043987274,True,0.0039073956012726785
1382,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9586890935897827,0.8426746129989624,0.4226746129989623,0.2793950972434998,"{""NumSatisfactoryTrades"": 0.06468354430379747, ""PercentTradesNeverDelq"": 0.07000000000000006, ""PercentInstallTrades"": -0.14000000000000012, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004}",0.8426746129989624,False,-0.4226746129989623
1383,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.7703375220298767,0.4116523861885071,-0.008347613811493015,1.4871862993552902,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentInstallTrades"": -0.2, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.06363636363636364, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumRevolvingTradesWBalance"": -0.052307490202743445, ""NumBank2NatlTradesWHighUtilization"": -0.16666666666666663}",0.4116523861885071,True,0.008347613811493015
1384,True,feasible,high_risk,gurobi:Optimal|refined_28,gurobi,0.6106759309768677,0.41789597272872925,-0.0021040272712708474,0.6730171767476313,"{""ExternalRiskEstimate"": 0.06874204517613247, ""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.129999999999999, ""MSinceMostRecentDelq"": 0.01951807228915664, ""MSinceMostRecentInqexcl7days"": 0.19999999999999996, ""NumRevolvingTradesWBalance"": -0.05062499999999992}",0.41789597272872925,True,0.0021040272712708474
1386,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9028934836387634,0.7999641299247742,0.3799641299247741,0.14228933789183545,"{""PercentTradesNeverDelq"": 0.05999999999999994, ""PercentInstallTrades"": -0.020000000000000018, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004}",0.7999641299247742,False,-0.3799641299247741
1387,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.8126975297927856,0.391728013753891,-0.028271986246109104,1.1157255131935733,"{""ExternalRiskEstimate"": 0.07475409836065572, ""MSinceMostRecentTradeOpen"": -0.04177545691906005, ""NumSatisfactoryTrades"": 0.1848101265822785, ""PercentInstallTrades"": -0.19586425053512563, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.030303030303030304, ""NetFractionRevolvingBurden"": -0.12931034482758622, ""NumBank2NatlTradesWHighUtilization"": -0.05555555555555555}",0.391728013753891,True,0.028271986246109104
1388,True,feasible,very_high_risk,gurobi:Optimal|refined_21,gurobi,0.8163529634475708,0.419148325920105,-0.000851674079895115,1.2547446119540462,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.10999999999999999, ""MSinceMostRecentDelq"": 0.12686746987951816, ""PercentInstallTrades"": -0.2, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.15517241379310345, ""NumRevolvingTradesWBalance"": -0.13597305022702585, ""PercentTradesWBalance"": -0.1200000000000001}",0.419148325920105,True,0.000851674079895115
1392,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.7537732720375061,0.28291621804237366,-0.13708378195762644,1.1357255042091672,"{""ExternalRiskEstimate"": 0.07475409836065572, ""MSinceMostRecentTradeOpen"": -0.04960835509138381, ""NumSatisfactoryTrades"": 0.1848101265822785, ""PercentTradesNeverDelq"": 0.19999999999999996, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumBank2NatlTradesWHighUtilization"": -0.04596790975218901}",0.28291621804237366,True,0.13708378195762644
1393,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8774516582489014,0.7379255890846252,0.31792558908462515,0.22423587909353956,"{""NumSatisfactoryTrades"": 0.10164556962025328, ""MSinceMostRecentDelq"": 0.0487951807228916, ""MSinceMostRecentInqexcl7days"": 0.12000000000000005, ""PercentTradesWBalance"": -0.06000000000000005}",0.7379255890846252,False,-0.31792558908462515
1394,True,feasible,moderate_risk,gurobi:Optimal|refined_3,gurobi,0.5137535333633423,0.4179784953594208,-0.002021504640579319,0.18723313884476278,"{""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentInqexcl7days"": 0.06473679809318131}",0.4179784953594208,True,0.002021504640579319
1395,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.7781915068626404,0.3009166717529297,-0.11908332824707041,0.9916902831110666,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.1848101265822785, ""PercentInstallTrades"": -0.1411488409911792, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumBank2NatlTradesWHighUtilization"": -0.1111111111111111}",0.3009166717529297,True,0.11908332824707041
1396,True,feasible,high_risk,gurobi:Optimal|refined_4,gurobi,0.6178941130638123,0.41961756348609924,-0.0003824365139008523,0.7105610796390682,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.03419024458094575, ""NetFractionRevolvingBurden"": -0.03952586206896555}",0.41961756348609924,True,0.0003824365139008523
1399,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.6881927847862244,0.3350337743759155,-0.08496622562408457,0.9181327965618785,"{""ExternalRiskEstimate"": 0.07475409836065572, ""MSinceMostRecentTradeOpen"": -0.03625094322520109, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.10999999999999999, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.1724137931034483}",0.3350337743759155,True,0.08496622562408457
1400,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9295907020568848,0.7283856868743896,0.30838568687438955,0.2857660618526275,"{""NumSatisfactoryTrades"": 0.09240506329113926, ""PercentInstallTrades"": -0.14000000000000012, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004, ""NetFractionRevolvingBurden"": -0.03952586206896558}",0.7283856868743896,False,-0.30838568687438955
1401,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.7631754279136658,0.39067718386650085,-0.02932281613349924,0.8839214720434898,"{""ExternalRiskEstimate"": 0.07475409836065572, ""MSinceMostRecentTradeOpen"": -0.010419996602753896, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.19999999999999996, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.015151515151515152, ""NetFractionRevolvingBurden"": -0.07327586206896551}",0.39067718386650085,True,0.02932281613349924
1402,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.7880427837371826,0.41069865226745605,-0.00930134773254404,1.8310365235027355,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.09999999999999998, ""PercentInstallTrades"": -0.2, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.06060606060606061, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumRevolvingTradesWBalance"": -0.125, ""NumBank2NatlTradesWHighUtilization"": -0.05555555555555555, ""InstallBurdenPerTrade"": -0.35377801515884355}",0.41069865226745605,True,0.00930134773254404
1403,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.692098081111908,0.3791276514530182,-0.04087234854698191,0.7601289611569764,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.1848101265822785, ""PercentTradesNeverDelq"": 0.006939832891273867, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.19762931034482759}",0.3791276514530182,True,0.04087234854698191
1404,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.48150479793548584,0.3706490695476532,-0.0493509304523469,0.32927002240897596,"{""ExternalRiskEstimate"": 0.06464186487010248, ""NumSatisfactoryTrades"": 0.18481012658227847}",0.3706490695476532,True,0.0493509304523469
1405,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9035260081291199,0.757653534412384,0.33765353441238394,0.2772560174154719,"{""MSinceMostRecentDelq"": 0.0487951807228916, ""PercentInstallTrades"": -0.18000000000000016, ""MSinceMostRecentInqexcl7days"": 0.12000000000000005, ""NumRevolvingTradesWBalance"": -0.0078125, ""PercentTradesWBalance"": -0.07500000000000007}",0.757653534412384,False,-0.33765353441238394
1406,True,feasible,near_threshold,gurobi:Optimal|refined_8,gurobi,0.4420320689678192,0.4183422923088074,-0.0016577076911927224,0.25176493074071105,"{""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.016000000000000014, ""MSinceMostRecentInqexcl7days"": 0.14083373797838258}",0.4183422923088074,True,0.0016577076911927224
1409,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.831730842590332,0.3849153220653534,-0.0350846779346467,1.6260895095792205,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.16999999999999993, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumRevolvingTradesWBalance"": -0.12234252301615736, ""NumBank2NatlTradesWHighUtilization"": -0.1111111111111111, ""InstallBurdenPerTrade"": -0.4485714285714286}",0.3849153220653534,True,0.0350846779346467
1410,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8855607509613037,0.7368670105934143,0.3168670105934142,0.2604787939340346,"{""NumSatisfactoryTrades"": 0.01848101265822788, ""MSinceMostRecentDelq"": 0.08783132530120485, ""PercentInstallTrades"": -0.10000000000000009, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004, ""NumBank2NatlTradesWHighUtilization"": -0.04166666666666666}",0.7368670105934143,False,-0.3168670105934142
1411,True,feasible,near_threshold,gurobi:Optimal|refined_3,gurobi,0.4602644443511963,0.4161384403705597,-0.003861559629440403,0.04641810074575542,"{""NumSatisfactoryTrades"": 0.034476695292284254, ""MSinceMostRecentInqexcl7days"": 0.030000000000000006}",0.4161384403705597,True,0.003861559629440403
1413,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9383193254470825,0.7970110774040222,0.3770110774040221,0.22383878755251008,"{""NumSatisfactoryTrades"": 0.07392405063291141, ""MSinceMostRecentDelq"": 0.06831325301204824, ""MSinceMostRecentInqexcl7days"": 0.12000000000000005, ""PercentTradesWBalance"": -0.07500000000000007}",0.7970110774040222,False,-0.3770110774040221
1414,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9216479659080505,0.8382005095481873,0.41820050954818716,0.13244490296431455,"{""PercentTradesNeverDelq"": 0.049999999999998934, ""PercentInstallTrades"": -0.020000000000000018, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004}",0.8382005095481873,False,-0.41820050954818716
1415,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.6467843651771545,0.30864500999450684,-0.11135499000549326,0.7419836050723567,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.18925866214896295}",0.30864500999450684,True,0.11135499000549326
1416,False,infeasible,very_high_risk,gurobi:Optimal|refined_32,gurobi,0.7119788527488708,0.5104208588600159,0.09042085886001577,0.5375851914801228,"{""ExternalRiskEstimate"": 0.06212725016910803, ""NumSatisfactoryTrades"": 0.1848101265822785, ""PercentTradesNeverDelq"": 0.10999999999999899, ""MSinceMostRecentDelq"": 0.06831325301204823, ""PercentInstallTrades"": -0.10000000000000009}",0.5104208588600159,False,-0.09042085886001577
1417,True,feasible,high_risk,gurobi:Optimal|refined_3,gurobi,0.5393369197845459,0.41559669375419617,-0.0044033062458039285,0.3573761813426338,"{""ExternalRiskEstimate"": 0.06776772754208626, ""NumSatisfactoryTrades"": 0.18481012658227852, ""MSinceMostRecentInqexcl7days"": 0.030000000000000006}",0.41559669375419617,True,0.0044033062458039285
1418,True,feasible,high_risk,gurobi:Optimal,gurobi,0.5602484345436096,0.35357725620269775,-0.06642274379730234,0.6775238217777724,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.0382671545632884}",0.35357725620269775,True,0.06642274379730234
1419,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.5026815533638,0.3400503993034363,-0.07994960069656382,0.20952429527011465,"{""NumSatisfactoryTrades"": 0.18481012658227852, ""MSinceMostRecentInqexcl7days"": 0.09951056987489669}",0.3400503993034363,True,0.07994960069656382
1420,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.6237064003944397,0.3930438458919525,-0.02695615410804758,0.6657314014973054,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.1848101265822785, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.13284098916851153}",0.3930438458919525,True,0.02695615410804758
1422,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.7996540069580078,0.3672402501106262,-0.052759749889373875,1.5952563595106009,"{""ExternalRiskEstimate"": 0.07475409836065572, ""MSinceMostRecentTradeOpen"": -0.033942558746736295, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.19999999999999996, ""MSinceMostRecentDelq"": 0.08108876571066559, ""PercentInstallTrades"": -0.2, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.015151515151515152, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumBank2NatlTradesWHighUtilization"": -0.05555555555555555, ""InstallBurdenPerTrade"": -0.2571428571428571}",0.3672402501106262,True,0.052759749889373875
1424,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.69530189037323,0.36901912093162537,-0.05098087906837473,1.3360968168926797,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.14, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.015151515151515152, ""NetFractionRevolvingBurden"": -0.1896551724137931, ""NumRevolvingTradesWBalance"": -0.1252081194050646, ""NumBank2NatlTradesWHighUtilization"": -0.16666666666666666}",0.36901912093162537,True,0.05098087906837473
1425,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.48150479793548584,0.3706490695476532,-0.0493509304523469,0.32927002240897596,"{""ExternalRiskEstimate"": 0.06464186487010248, ""NumSatisfactoryTrades"": 0.18481012658227847}",0.3706490695476532,True,0.0493509304523469
1426,True,feasible,high_risk,gurobi:Optimal,gurobi,0.5404325723648071,0.30711397528648376,-0.11288602471351633,0.27174890552287645,"{""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentInqexcl7days"": 0.19657975528848282}",0.30711397528648376,True,0.11288602471351633
1428,True,feasible,very_high_risk,gurobi:Optimal|refined_6,gurobi,0.7155241966247559,0.4171842932701111,-0.0028157067298890115,0.9325825334588261,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.045454545454545456, ""NetFractionRevolvingBurden"": -0.11206896551724138, ""NumBank2NatlTradesWHighUtilization"": -0.010201874748907422, ""PercentTradesWBalance"": -0.09000000000000008}",0.4171842932701111,True,0.0028157067298890115
1429,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.7854850888252258,0.3770100474357605,-0.0429899525642396,1.2888386786198327,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.20000000000000007, ""PercentInstallTrades"": -0.2, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumBank2NatlTradesWHighUtilization"": -0.05555555555555555, ""InstallBurdenPerTrade"": -0.15258427760747528}",0.3770100474357605,True,0.0429899525642396
1431,False,infeasible,very_high_risk,gurobi:Optimal|refined_32,gurobi,0.8029111623764038,0.49434804916381836,0.07434804916381826,1.7969870848268141,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.04999999999999993, ""MSinceMostRecentDelq"": 0.1951807228915663, ""PercentInstallTrades"": -0.2, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.06060606060606061, ""NetFractionRevolvingBurden"": -0.15517241379310345, ""NumRevolvingTradesWBalance"": -0.15625, ""NumBank2NatlTradesWHighUtilization"": -0.05555555555555555, ""RevolvingBurdenPerTrade"": -0.03103448275862067, ""InstallBurdenPerTrade"": -0.20190689781585933}",0.49434804916381836,False,-0.07434804916381826
1432,True,feasible,very_high_risk,gurobi:Optimal|refined_4,gurobi,0.7314370274543762,0.41951996088027954,-0.00048003911972055446,0.7805136909099039,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentInstallTrades"": -0.08000000000000007, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.030303030303030304, ""NetFractionRevolvingBurden"": -0.06805022556569315}",0.41951996088027954,True,0.00048003911972055446
1433,True,feasible,very_high_risk,gurobi:Optimal|refined_9,gurobi,0.6908168196678162,0.4151894152164459,-0.004810584783554173,1.3112558901334075,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.1848101265822785, ""PercentTradesNeverDelq"": 0.05999999999999994, ""PercentInstallTrades"": -0.2, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumRevolvingTradesWBalance"": -0.11336460262553989, ""NumBank2NatlTradesWHighUtilization"": -0.1111111111111111, ""PercentTradesWBalance"": -0.13500000000000012}",0.4151894152164459,True,0.004810584783554173
1434,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9614705443382263,0.8965694308280945,0.4765694308280944,0.2733768742120979,"{""PercentTradesNeverDelq"": 0.020000000000000018, ""MSinceMostRecentDelq"": 0.08783132530120485, ""PercentInstallTrades"": -0.2, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004}",0.8965694308280945,False,-0.4765694308280944
1435,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.48150479793548584,0.3706490695476532,-0.0493509304523469,0.32927002240897596,"{""ExternalRiskEstimate"": 0.06464186487010248, ""NumSatisfactoryTrades"": 0.18481012658227847}",0.3706490695476532,True,0.0493509304523469
1436,True,feasible,near_threshold,gurobi:Optimal|refined_1,gurobi,0.4566202461719513,0.41708770394325256,-0.002912296056747532,0.13820958278278245,"{""NumSatisfactoryTrades"": 0.16713822826929892, ""MSinceMostRecentInqexcl7days"": 0.010000000000000002}",0.41708770394325256,True,0.002912296056747532
